 CONF#         E (xTB)          ΔE (xTB)          E (DFT)          ΔE (DFT)        ΔGsolv (xTB)          Gtot             ΔGtot          Boltzmann weight   
CONF645       -32.645415          3.78          -393.296706          3.55            0.623722         -393.295712          3.64                0.01         
CONF646       -32.645406          3.79          -393.296459          3.70            0.622210         -393.295467          3.79                0.00         
CONF648       -32.645507          3.73          -393.296770          3.51            0.648574         -393.295737          3.62                0.01         
CONF651       -32.645452          3.76          -393.296524          3.66            0.653580         -393.295482          3.78                0.01         
CONF653       -32.645407          3.79          -393.296508          3.67            0.627929         -393.295507          3.76                0.01         
CONF654       -32.645409          3.79          -393.296318          3.79            0.628292         -393.295317          3.88                0.00         
CONF655       -32.645418          3.78          -393.296276          3.82            0.637865         -393.295260          3.92                0.00         
CONF656       -32.645418          3.78          -393.296361          3.76            0.638091         -393.295344          3.87                0.00         
CONF658       -32.645496          3.73          -393.296388          3.75            0.648067         -393.295355          3.86                0.00         
CONF664       -32.645387          3.80          -393.296606          3.61            0.627683         -393.295606          3.70                0.01         
CONF665       -32.645378          3.81          -393.296299          3.80            0.626035         -393.295301          3.89                0.00         
CONF667       -32.645377          3.81          -393.296676          3.56            0.630249         -393.295672          3.66                0.01         
CONF668       -32.645388          3.80          -393.296857          3.45            0.636413         -393.295843          3.55                0.01         
CONF671       -32.645302          3.85          -393.296470          3.69            0.586926         -393.295535          3.75                0.01         
CONF677       -32.645353          3.82          -393.296336          3.78            0.626305         -393.295338          3.87                0.00         
CONF678       -32.645352          3.82          -393.296327          3.78            0.628816         -393.295325          3.88                0.00         
CONF680       -32.645346          3.83          -393.296628          3.60            0.627353         -393.295628          3.69                0.01         
CONF681       -32.645350          3.82          -393.296335          3.78            0.626001         -393.295338          3.87                0.00         
CONF682       -32.645415          3.78          -393.297114          3.29            0.671728         -393.296043          3.43                0.01         
CONF683       -32.645342          3.83          -393.296264          3.82            0.626260         -393.295266          3.91                0.00         
CONF684       -32.645414          3.78          -393.296970          3.38            0.673733         -393.295896          3.52                0.01         
CONF685       -32.645370          3.81          -393.296921          3.41            0.649020         -393.295887          3.53                0.01         
CONF686       -32.645363          3.82          -393.297132          3.28            0.647803         -393.296100          3.39                0.01         
CONF687       -32.645365          3.81          -393.297137          3.28            0.647725         -393.296105          3.39                0.01         
CONF688       -32.645366          3.81          -393.296583          3.62            0.648398         -393.295549          3.74                0.01         
CONF689       -32.645320          3.84          -393.296520          3.66            0.623417         -393.295527          3.75                0.01         
CONF690       -32.645323          3.84          -393.296236          3.84            0.625589         -393.295239          3.93                0.00         
CONF694       -32.645314          3.85          -393.296837          3.46            0.635770         -393.295824          3.56                0.01         
CONF695       -32.645315          3.85          -393.296922          3.41            0.638367         -393.295904          3.51                0.01         
CONF697       -32.645261          3.88          -393.296611          3.61            0.606970         -393.295644          3.68                0.01         
CONF702       -32.645221          3.90          -393.296512          3.67            0.605078         -393.295548          3.74                0.01         
CONF703       -32.645232          3.90          -393.296445          3.71            0.612632         -393.295468          3.79                0.00         
CONF708       -32.645222          3.90          -393.296610          3.61            0.610575         -393.295637          3.68                0.01         
CONF716       -32.645213          3.91          -393.296391          3.74            0.614952         -393.295411          3.82                0.00         
CONF717       -32.645256          3.88          -393.296306          3.80            0.614669         -393.295326          3.88                0.00         
CONF718       -32.645219          3.91          -393.296626          3.60            0.626424         -393.295628          3.69                0.01         
CONF719       -32.645196          3.92          -393.296769          3.51            0.615741         -393.295788          3.59                0.01         
CONF726       -32.645187          3.93          -393.296394          3.74            0.617765         -393.295409          3.83                0.00         
CONF727       -32.645192          3.92          -393.296433          3.72            0.627633         -393.295433          3.81                0.00         
CONF728       -32.645185          3.93          -393.296439          3.71            0.627316         -393.295439          3.81                0.00         
CONF730       -32.645167          3.94          -393.296816          3.48            0.616907         -393.295833          3.56                0.01         
CONF732       -32.645182          3.93          -393.296152          3.89            0.628453         -393.295151          3.99                0.00         
CONF733       -32.645175          3.93          -393.296743          3.52            0.624367         -393.295748          3.61                0.01         
CONF734       -32.645162          3.94          -393.296694          3.55            0.622330         -393.295702          3.64                0.01         
CONF736       -32.645154          3.95          -393.296443          3.71            0.614884         -393.295463          3.79                0.00         
CONF737       -32.645140          3.96          -393.296211          3.86            0.611254         -393.295237          3.93                0.00         
CONF738       -32.645158          3.94          -393.296706          3.55            0.622747         -393.295713          3.63                0.01         
CONF739       -32.645167          3.94          -393.296703          3.55            0.623221         -393.295710          3.64                0.01         
CONF743       -32.645125          3.97          -393.296292          3.81            0.610728         -393.295319          3.88                0.00         
CONF748       -32.645112          3.97          -393.296297          3.80            0.625298         -393.295300          3.89                0.00         
CONF749       -32.645110          3.97          -393.296246          3.83            0.624057         -393.295251          3.92                0.00         
CONF750       -32.645152          3.95          -393.296646          3.58            0.627914         -393.295645          3.68                0.01         
CONF751       -32.645096          3.98          -393.296244          3.84            0.615916         -393.295263          3.92                0.00         
CONF752       -32.645094          3.98          -393.296277          3.82            0.614627         -393.295298          3.90                0.00         
CONF753       -32.645094          3.98          -393.296304          3.80            0.614867         -393.295325          3.88                0.00         
CONF754       -32.645096          3.98          -393.296286          3.81            0.616356         -393.295304          3.89                0.00         
CONF757       -32.645113          3.97          -393.296635          3.59            0.631381         -393.295629          3.69                0.01         
CONF760       -32.645055          4.01          -393.296328          3.78            0.603533         -393.295366          3.85                0.00         
CONF765       -32.644984          4.05          -393.296086          3.94            0.596344         -393.295135          4.00                0.00         
CONF766       -32.644986          4.05          -393.296196          3.87            0.602004         -393.295237          3.93                0.00         
CONF771       -32.644951          4.07          -393.296262          3.82            0.608292         -393.295293          3.90                0.00         
CONF773       -32.644905          4.10          -393.296391          3.74            0.617742         -393.295406          3.83                0.00         
CONF784       -32.644652          4.26          -393.296283          3.81            0.662751         -393.295227          3.94                0.00         
CONF797       -32.644521          4.34          -393.296188          3.87            0.640253         -393.295167          3.98                0.00         

Boltzmann averaged free energy/enthalpy of ensemble on input geometries (not DFT optimized):
temperature /K:   avE(T) /a.u.   avG(T) /a.u.
    298.15        -391.8355928    -391.8346800     <<==part0==
----------------------------------------------------------------------------------------------------
